year,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,total_points,total_rebounds,total_assists,total_blocks,total_steals,total_turnovers,FG%,FT%,award,Avg_Points_Per_Game,Avg_Rebounds_Per_Game,Avg_Assists_Per_Game,Avg_Blocks_Per_Game,Avg_Steals_Per_Game,Avg_Turnovers_Per_Game,Usability,POSITION_METRIC,playoff,playerID,tmID,pos
2,0,32,32,778,196,18,58,76,109,34,4,70,59,166,59,72,55,70,23,0,214,87,128,5,41,75,0.3316062176165803,0.7692307692307693,0,6.6875,2.71875,4.0,0.15625,1.28125,2.34375,0.6078125,0.28311688311688316,1,darlihe01w,CLE,G
4,0,34,34,832,141,25,62,87,128,39,6,74,87,143,44,41,30,71,23,2,150,99,141,6,45,84,0.2948717948717949,0.7555555555555555,0,4.411764705882353,2.911764705882353,4.147058823529412,0.17647058823529413,1.3235294117647058,2.4705882352941178,0.611764705882353,0.31449631449631454,1,darlihe01w,CLE,G
5,0,33,22,707,140,11,56,67,115,30,4,74,83,130,43,63,42,55,12,0,147,70,118,4,33,85,0.3237410071942446,0.6615384615384615,0,4.454545454545454,2.121212121212121,3.5757575757575757,0.12121212121212122,1.0,2.5757575757575757,0.5356060606060606,0.28255528255528256,1,darlihe01w,MIN,G
6,0,31,11,600,107,5,42,47,83,41,0,51,73,88,27,58,43,32,10,1,107,47,83,0,41,51,0.3068181818181818,0.7413793103448276,0,3.4516129032258065,1.5161290322580645,2.6774193548387095,0.0,1.3225806451612903,1.6451612903225807,0.4838709677419355,0.29590017825311943,0,darlihe01w,CHA,G
7,0,29,29,607,158,13,46,59,82,35,3,73,76,138,51,55,38,47,18,0,158,59,82,3,35,73,0.3695652173913043,0.6909090909090909,0,5.448275862068965,2.0344827586206895,2.8275862068965516,0.10344827586206896,1.206896551724138,2.5172413793103448,0.5232758620689655,0.20423412204234123,0,darlihe01w,CHA,G
8,0,33,19,684,134,7,62,69,103,45,1,53,84,120,46,35,27,41,15,0,176,86,122,1,51,66,0.4,0.7804878048780488,0,5.333333333333333,2.606060606060606,3.696969696969697,0.030303030303030304,1.5454545454545454,2.0,0.5181818181818182,0.35334476843910806,1,darlihe01w,SAS,G
9,0,31,14,580,108,13,60,73,54,33,3,45,67,123,33,38,30,60,12,0,120,80,59,3,36,52,0.27941176470588236,0.7894736842105263,0,3.870967741935484,2.5806451612903225,1.903225806451613,0.0967741935483871,1.1612903225806452,1.6774193548387097,0.46774193548387094,0.21818181818181817,1,darlihe01w,SAS,G
10,0,34,13,642,104,14,47,61,100,30,5,40,79,109,27,55,37,44,13,0,108,65,103,5,31,41,0.24561403508771928,0.6610169491525424,0,3.176470588235294,1.911764705882353,3.0294117647058822,0.14705882352941177,0.9117647058823529,1.2058823529411764,0.47205882352941175,0.4545454545454546,1,darlihe01w,SAS,G
8,0,33,13,382,176,22,66,88,9,7,29,44,65,137,61,66,54,1,0,0,179,91,9,29,7,47,0.43884892086330934,0.8142857142857143,0,5.424242424242424,2.757575757575758,0.2727272727272727,0.8787878787878788,0.21212121212121213,1.4242424242424243,0.28939393939393937,0.24638912489379777,1,davenje01w,NYL,C
9,0,14,3,154,65,12,28,40,4,4,10,18,27,59,28,15,9,0,0,0,75,45,4,11,5,20,0.463768115942029,0.5789473684210527,0,5.357142857142857,3.2142857142857144,0.2857142857142857,0.7857142857142857,0.35714285714285715,1.4285714285714286,0.275,0.20026702269692923,1,davenje01w,NYL,C
10,0,27,0,181,72,15,25,40,6,7,14,21,38,55,29,20,14,0,0,0,109,51,9,22,9,24,0.5375,0.7419354838709677,0,4.037037037037037,1.8888888888888888,0.3333333333333333,0.8148148148148148,0.3333333333333333,0.8888888888888888,0.1675925925925926,0.14537902388369675,1,davenje01w,IND,C
7,0,14,0,118,41,1,12,13,8,5,1,5,11,53,14,10,6,33,7,0,41,13,8,1,5,5,0.2641509433962264,0.6,0,2.9285714285714284,0.9285714285714286,0.5714285714285714,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.21071428571428572,0.29090909090909095,1,davisbr01w,LAS,G
8,0,3,0,19,6,0,0,0,0,0,0,5,2,6,2,0,0,3,2,0,6,0,0,0,0,5,0.3333333333333333,0.0,0,2.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.15833333333333333,0.0,0,davisde01w,HOU,G
10,0,1,0,4,2,2,0,2,0,0,0,0,0,5,1,1,0,3,0,0,2,2,0,0,0,0,0.2,0.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,1,davista02w,DET,G
1,0,27,10,433,145,9,38,47,47,27,4,33,34,126,51,32,25,56,18,0,145,47,47,4,27,33,0.40476190476190477,0.78125,0,5.37037037037037,1.7407407407407407,1.7407407407407407,0.14814814814814814,1.0,1.2222222222222223,0.4009259259259259,0.25895316804407714,0,deforan01w,DET,G
4,0,34,27,1065,405,32,73,105,72,51,12,53,61,357,147,69,50,148,61,0,405,105,72,12,51,53,0.4117647058823529,0.7246376811594203,0,11.911764705882353,3.088235294117647,2.1176470588235294,0.35294117647058826,1.5,1.5588235294117647,0.7830882352941176,0.2469982847341338,0,deforan01w,PHO,G
5,0,34,34,1152,488,23,100,123,107,51,8,68,51,396,165,102,88,181,70,0,488,123,107,8,51,68,0.4166666666666667,0.8627450980392157,0,14.352941176470589,3.6176470588235294,3.1470588235294117,0.23529411764705882,1.5,2.0,0.8470588235294118,0.28609625668449196,0,deforan01w,PHO,G
6,0,33,33,1131,433,31,83,114,80,41,7,81,66,364,142,120,102,144,47,0,433,114,80,7,41,81,0.3901098901098901,0.85,0,13.121212121212121,3.4545454545454546,2.4242424242424243,0.21212121212121213,1.2424242424242424,2.4545454545454546,0.8568181818181818,0.17957351290684623,0,deforan01w,PHO,G
7,0,34,34,1001,348,40,106,146,76,39,9,55,58,313,123,66,54,127,48,0,360,153,79,9,40,55,0.3902439024390244,0.8181818181818182,0,10.588235294117647,4.5,2.323529411764706,0.2647058823529412,1.1764705882352942,1.6176470588235294,0.7360294117647059,0.2512396694214876,1,deforan01w,IND,G
8,0,34,34,795,296,28,83,111,52,26,4,46,36,268,112,32,29,105,43,0,397,133,58,5,34,55,0.42857142857142855,0.9423076923076923,0,11.676470588235293,3.911764705882353,1.7058823529411764,0.14705882352941177,1.0,1.6176470588235294,0.5845588235294118,0.20553359683794464,1,deforan01w,IND,G
9,0,34,34,847,288,24,79,103,59,27,5,31,52,271,106,38,29,129,47,0,288,103,59,5,27,31,0.39114391143911437,0.7631578947368421,0,8.470588235294118,3.0294117647058822,1.7352941176470589,0.14705882352941177,0.7941176470588235,0.9117647058823529,0.6227941176470588,0.3460410557184751,0,deforan01w,MIN,G
10,0,7,7,113,10,6,14,20,10,4,0,7,7,18,5,0,0,4,0,0,10,20,10,0,4,7,0.2777777777777778,0.0,0,1.4285714285714286,2.857142857142857,1.4285714285714286,0.0,0.5714285714285714,1.0,0.4035714285714286,0.25974025974025977,1,deforan01w,DET,G
5,0,23,0,140,19,1,8,9,14,8,0,10,20,26,7,2,2,12,3,0,19,9,14,0,8,10,0.2692307692307692,1.0,0,0.8260869565217391,0.391304347826087,0.6086956521739131,0.0,0.34782608695652173,0.43478260869565216,0.15217391304347827,0.2545454545454545,1,derevje01w,CON,G
6,0,34,1,359,24,10,20,30,40,11,2,26,47,22,8,16,7,7,1,0,30,34,54,2,16,32,0.37037037037037035,0.45,0,0.8823529411764706,1.0,1.588235294117647,0.058823529411764705,0.47058823529411764,0.9411764705882353,0.2639705882352941,0.27972027972027974,1,derevje01w,CON,G
7,0,31,8,467,96,11,46,57,68,23,7,25,42,75,38,26,16,15,4,0,96,57,68,7,23,25,0.5066666666666667,0.6153846153846154,0,3.096774193548387,1.8387096774193548,2.193548387096774,0.22580645161290322,0.7419354838709677,0.8064516129032258,0.37661290322580643,0.4945454545454546,0,derevje01w,PHO,G
8,0,23,0,200,36,5,18,23,24,6,1,16,18,30,13,11,9,10,1,0,36,23,24,1,6,16,0.43333333333333335,0.8181818181818182,0,1.565217391304348,1.0,1.0434782608695652,0.043478260869565216,0.2608695652173913,0.6956521739130435,0.21739130434782608,0.2727272727272727,1,derevje01w,PHO,G
9,0,17,0,145,14,5,12,17,27,2,4,10,17,19,5,4,3,8,1,0,14,17,27,4,2,10,0.2631578947368421,0.75,0,0.8235294117647058,1.0,1.588235294117647,0.23529411764705882,0.11764705882352941,0.5882352941176471,0.21323529411764705,0.49090909090909096,0,derevje01w,PHO,G
3,0,11,0,41,12,8,6,14,2,3,0,6,14,14,5,10,2,0,0,0,15,15,2,0,3,6,0.3333333333333333,0.35714285714285715,0,1.3636363636363635,1.3636363636363635,0.18181818181818182,0.0,0.2727272727272727,0.5454545454545454,0.09318181818181819,0.45112781954887216,1,desouer01w,LAS,F-C
8,0,32,2,391,136,37,60,97,14,7,29,35,55,118,63,21,10,0,0,0,136,97,15,29,7,35,0.5294117647058824,0.47619047619047616,0,4.25,3.03125,0.46875,0.90625,0.21875,1.09375,0.30546875,0.6066012488849242,1,desouer01w,CON,F-C
9,0,12,8,277,112,39,40,79,8,17,21,20,48,82,48,26,16,0,0,2,112,79,8,21,17,20,0.5853658536585366,0.6153846153846154,0,9.333333333333334,6.583333333333333,0.6666666666666666,1.75,1.4166666666666667,1.6666666666666667,0.5770833333333333,0.7188703465982028,0,desouer01w,ATL,F-C
10,0,34,34,928,402,119,190,309,38,32,44,70,117,322,170,95,62,0,0,1,425,323,40,46,36,80,0.5294117647058824,0.6565656565656566,0,12.5,9.5,1.1764705882352942,1.3529411764705883,1.0588235294117647,2.3529411764705883,0.6823529411764706,0.6570774762994442,1,desouer01w,ATL,F-C
1,0,32,29,791,142,31,110,141,59,37,2,70,107,142,54,45,34,2,0,4,142,141,59,2,37,70,0.38028169014084506,0.7555555555555555,0,4.4375,4.40625,1.84375,0.0625,1.15625,2.1875,0.61796875,0.37984913793103453,0,dickeke01w,MIN,F
2,0,4,0,6,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0.0,0.25,0.25,0.0,0.0,0.0,0.0375,0.021551724137931036,1,dickeke01w,SAS,F
4,0,24,0,168,41,1,14,15,15,7,4,14,22,65,16,6,5,23,4,0,41,15,15,4,7,14,0.24615384615384617,0.8333333333333334,0,1.7083333333333333,0.625,0.625,0.16666666666666666,0.2916666666666667,0.5833333333333334,0.175,0.19480519480519481,0,dillata01w,SAS,G
5,0,23,0,205,37,2,12,14,19,4,1,14,18,54,16,1,0,18,5,0,37,14,19,1,4,14,0.2962962962962963,0.0,0,1.608695652173913,0.6086956521739131,0.8260869565217391,0.043478260869565216,0.17391304347826086,0.6086956521739131,0.22282608695652173,0.24675324675324678,0,dillata01w,SAS,G
6,0,10,0,51,9,1,5,6,3,2,0,3,5,16,4,4,1,3,0,0,9,6,3,0,2,3,0.25,0.25,0,0.9,0.6,0.3,0.0,0.2,0.3,0.1275,0.18181818181818182,0,dillata01w,SAS,G
1,0,31,31,882,338,34,71,105,96,40,10,60,86,291,132,77,62,34,12,0,385,116,112,10,43,68,0.4421364985163205,0.813953488372093,0,12.419354838709678,3.7419354838709675,3.6129032258064515,0.3225806451612903,1.3870967741935485,2.193548387096774,0.7112903225806452,0.29090909090909095,1,dixonta01w,LAS,G
2,0,29,29,925,340,19,66,85,114,27,2,71,52,319,133,86,68,34,6,2,435,102,143,4,36,91,0.43034825870646765,0.7938144329896907,0,15.0,3.5172413793103448,4.931034482758621,0.13793103448275862,1.2413793103448276,3.1379310344827585,0.7974137931034483,0.2919334186939821,1,dixonta01w,LAS,G
3,0,30,30,958,319,18,74,92,119,28,5,82,74,320,125,59,49,57,20,2,380,112,136,5,40,95,0.41208791208791207,0.8405797101449275,0,12.666666666666666,3.7333333333333334,4.533333333333333,0.16666666666666666,1.3333333333333333,3.1666666666666665,0.7983333333333333,0.2638580931263858,1,dixonta01w,LAS,G
4,0,30,30,1042,412,41,85,126,89,35,10,69,83,364,159,94,83,52,11,0,522,155,118,12,49,80,0.4344978165938865,0.9008264462809917,0,17.4,5.166666666666667,3.933333333333333,0.4,1.6333333333333333,2.6666666666666665,0.8683333333333333,0.23451910408432147,1,dixonta01w,LAS,G
5,0,32,21,913,311,32,78,110,112,36,1,71,86,269,119,87,68,11,5,0,342,127,121,1,38,81,0.43812709030100333,0.7894736842105263,0,10.6875,3.96875,3.78125,0.03125,1.1875,2.53125,0.71328125,0.28681177976952626,1,dixonta01w,LAS,G
6,0,30,23,607,160,24,43,67,77,24,2,40,73,154,63,40,34,5,0,0,162,68,79,2,25,41,0.41025641025641024,0.85,0,5.4,2.2666666666666666,2.6333333333333333,0.06666666666666667,0.8333333333333334,1.3666666666666667,0.5058333333333334,0.35000000000000003,1,dixonta01w,LAS,G
7,0,23,14,591,162,19,41,60,54,13,2,58,63,171,69,28,23,9,1,1,173,68,59,2,13,62,0.4010989010989011,0.8125,0,7.521739130434782,2.9565217391304346,2.5652173913043477,0.08695652173913043,0.5652173913043478,2.6956521739130435,0.6423913043478261,0.16927899686520376,1,dixonta01w,HOU,G
8,0,18,0,490,216,12,45,57,57,24,6,38,42,205,90,36,31,17,5,0,216,57,57,6,24,38,0.43902439024390244,0.8611111111111112,0,12.0,3.1666666666666665,3.1666666666666665,0.3333333333333333,1.3333333333333333,2.111111111111111,0.6805555555555556,0.2727272727272727,0,dixonta01w,HOU,G
9,0,24,20,634,216,23,53,76,44,25,3,48,63,221,89,42,36,13,2,1,216,76,44,3,25,48,0.40271493212669685,0.8571428571428571,0,9.0,3.1666666666666665,1.8333333333333333,0.125,1.0416666666666667,2.0,0.6604166666666667,0.16666666666666666,0,dixonta01w,HOU,G
10,0,32,1,424,132,10,41,51,37,12,3,27,45,134,55,21,18,10,4,0,153,58,39,3,13,32,0.4,0.8076923076923077,0,4.78125,1.8125,1.21875,0.09375,0.40625,1.0,0.33125,0.2491582491582492,1,dixonta01w,IND,G
4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0,donapbe01w,NYL,F-C
5,0,26,16,479,131,30,41,71,16,11,8,21,60,106,49,61,33,0,0,0,153,82,18,10,18,26,0.45038167938931295,0.5303030303030303,0,5.884615384615385,3.1538461538461537,0.6923076923076923,0.38461538461538464,0.6923076923076923,1.0,0.46057692307692305,0.6504468718967229,1,donapbe01w,NYL,F-C
8,0,7,2,35,10,0,3,3,0,3,0,1,2,11,4,2,1,1,1,0,10,3,0,0,3,1,0.3333333333333333,0.5,0,1.4285714285714286,0.42857142857142855,0.0,0.0,0.42857142857142855,0.14285714285714285,0.125,0.0,1,doronsh01w,NYL,G
1,0,32,31,820,228,35,89,124,38,16,63,54,111,222,94,57,40,1,0,2,246,132,41,70,18,59,0.42857142857142855,0.711864406779661,0,7.6875,4.125,1.28125,2.1875,0.5625,1.84375,0.640625,0.5519859813084111,1,dossaci01w,CON,C
2,0,10,0,65,19,1,5,6,2,3,5,7,18,19,7,6,5,0,0,0,19,6,2,5,3,7,0.3684210526315789,0.8333333333333334,0,1.9,0.6,0.2,0.5,0.3,0.7,0.1625,0.14018691588785046,0,dossaci01w,CON,C
3,0,26,0,260,88,15,20,35,10,4,13,20,48,53,26,46,36,1,0,0,88,35,10,13,4,20,0.49056603773584906,0.782608695652174,0,3.3846153846153846,1.3461538461538463,0.38461538461538464,0.5,0.15384615384615385,0.7692307692307693,0.25,0.14018691588785046,0,dossaci01w,CON,C
2,0,22,0,439,154,16,35,51,39,37,7,44,34,141,51,47,34,57,18,0,154,51,39,7,37,44,0.3617021276595745,0.723404255319149,0,7.0,2.3181818181818183,1.7727272727272727,0.3181818181818182,1.6818181818181819,2.0,0.49886363636363634,0.42105263157894735,0,douglka01w,CON,G-F
3,0,32,30,830,271,41,94,135,53,49,13,42,66,205,92,67,58,79,29,1,271,135,53,13,49,42,0.44878048780487806,0.8656716417910447,0,8.46875,4.21875,1.65625,0.40625,1.53125,1.3125,0.6484375,0.48945147679324896,0,douglka01w,CON,G-F
4,0,28,27,843,336,33,73,106,56,31,11,28,38,274,120,68,49,123,47,0,365,116,68,12,34,29,0.4276315789473684,0.7333333333333333,0,13.035714285714286,4.142857142857143,2.4285714285714284,0.42857142857142855,1.2142857142857142,1.0357142857142858,0.7526785714285714,0.5094850948509485,1,douglka01w,CON,G-F
5,0,34,34,1120,364,33,99,132,90,50,13,52,73,321,125,77,61,153,53,0,446,164,112,13,60,68,0.38242894056847543,0.8269230769230769,0,13.117647058823529,4.823529411764706,3.2941176470588234,0.38235294117647056,1.7647058823529411,2.0,0.8235294117647058,0.46187363834422657,1,douglka01w,CON,G-F
6,0,32,32,998,351,45,85,130,94,48,4,54,57,288,119,106,82,110,31,0,447,167,112,5,59,62,0.4225352112676056,0.7481481481481481,0,13.96875,5.21875,3.5,0.15625,1.84375,1.9375,0.7796875,0.37575757575757573,1,douglka01w,CON,G-F
7,0,32,32,1003,525,38,83,121,79,62,4,73,48,404,179,112,94,173,73,0,573,136,89,5,66,84,0.43875278396436523,0.8376068376068376,1,17.90625,4.25,2.78125,0.15625,2.0625,2.625,0.78359375,0.5626204238921002,1,douglka01w,CON,G-F
8,0,34,34,1133,577,49,109,158,125,65,10,95,67,484,207,122,95,201,68,0,629,174,135,10,75,110,0.4197761194029851,0.7862595419847328,0,18.5,5.117647058823529,3.9705882352941178,0.29411764705882354,2.2058823529411766,3.235294117647059,0.8330882352941177,0.45107794361525705,1,douglka01w,CON,G-F
9,0,33,33,1134,516,41,94,135,106,53,11,100,54,458,170,149,119,176,57,0,538,142,113,13,57,110,0.36875,0.7924528301886793,0,16.303030303030305,4.303030303030303,3.4242424242424243,0.3939393939393939,1.7272727272727273,3.3333333333333335,0.8590909090909091,0.43181818181818177,1,douglka01w,IND,G-F
10,0,31,31,1003,547,24,96,120,85,56,7,75,45,459,188,122,105,189,66,0,702,155,125,13,70,94,0.3983333333333333,0.8484848484848485,0,22.64516129032258,5.0,4.032258064516129,0.41935483870967744,2.2580645161290325,3.032258064516129,0.8088709677419355,0.4656084656084656,1,douglka01w,IND,G-F
7,0,31,0,387,105,10,19,29,36,9,0,24,37,92,33,39,27,37,12,0,105,29,36,0,9,24,0.358695652173913,0.6923076923076923,0,3.3870967741935485,0.9354838709677419,1.1612903225806452,0.0,0.2903225806451613,0.7741935483870968,0.31209677419354837,0.2727272727272727,0,duffyme01w,MIN,G
8,0,5,0,48,7,2,3,5,7,1,0,4,7,9,1,4,4,8,1,0,7,5,7,0,1,4,0.1111111111111111,1.0,0,1.4,1.0,1.4,0.0,0.2,0.8,0.24,0.3181818181818182,0,duffyme01w,MIN,G
9,0,6,0,45,11,0,2,2,3,0,0,5,6,6,2,6,6,4,1,0,11,2,3,0,0,5,0.3333333333333333,1.0,0,1.8333333333333333,0.3333333333333333,0.5,0.0,0.0,0.8333333333333334,0.1875,0.10909090909090909,1,duffyme01w,NYL,G
7,0,34,31,1032,467,55,133,188,60,43,25,60,72,407,186,122,95,5,0,0,467,188,60,25,43,60,0.457002457002457,0.7786885245901639,0,13.735294117647058,5.529411764705882,1.7647058823529411,0.7352941176470589,1.2647058823529411,1.7647058823529411,0.7588235294117647,0.47667342799188644,0,dupreca01w,CHI,F
8,0,33,33,1078,544,79,175,254,46,29,41,81,82,471,210,160,124,5,0,1,544,254,46,41,29,81,0.445859872611465,0.775,0,16.484848484848484,7.696969696969697,1.393939393939394,1.2424242424242424,0.8787878787878788,2.4545454545454546,0.8166666666666667,0.6635318704284222,0,dupreca01w,CHI,F
9,0,34,34,1119,555,77,193,270,78,36,45,98,78,455,208,177,138,7,1,0,555,270,78,45,36,98,0.45714285714285713,0.7796610169491526,0,16.323529411764707,7.9411764705882355,2.2941176470588234,1.3235294117647058,1.0588235294117647,2.8823529411764706,0.8227941176470588,0.6845841784989859,0,dupreca01w,CHI,F
10,0,34,34,1186,534,76,192,268,75,35,41,81,54,476,204,130,102,62,24,0,534,268,75,41,35,81,0.42857142857142855,0.7846153846153846,0,15.705882352941176,7.882352941176471,2.2058823529411766,1.2058823529411764,1.0294117647058822,2.3823529411764706,0.8720588235294118,0.6795131845841785,0,dupreca01w,CHI,F
1,0,32,32,775,294,29,146,175,51,18,96,82,114,236,105,103,82,14,2,1,294,175,51,96,18,82,0.4449152542372881,0.7961165048543689,0,9.1875,5.46875,1.59375,3.0,0.5625,2.5625,0.60546875,0.8411214953271027,0,dydekma01w,SAS,C
2,0,32,32,970,349,29,214,243,64,25,113,90,108,291,128,109,87,15,6,1,377,257,67,120,26,94,0.4391025641025641,0.7950819672131147,0,11.78125,8.03125,2.09375,3.75,0.8125,2.9375,0.7578125,0.9900700934579438,1,dydekma01w,SAS,C
3,0,30,27,876,394,52,210,262,71,25,107,96,99,319,139,135,114,8,2,2,454,306,83,124,26,112,0.4304812834224599,0.8466666666666667,0,15.133333333333333,10.2,2.7666666666666666,4.133333333333334,0.8666666666666667,3.7333333333333334,0.73,1.0,1,dydekma01w,SAS,C
4,0,34,34,926,406,45,206,251,58,19,100,80,113,346,156,130,94,1,0,1,406,251,58,100,19,80,0.4508670520231214,0.7230769230769231,0,11.941176470588236,7.382352941176471,1.7058823529411764,2.9411764705882355,0.5588235294117647,2.3529411764705883,0.6808823529411765,0.8246289169873556,0,dydekma01w,SAS,C
5,0,34,24,682,225,30,138,168,60,20,48,64,70,208,90,58,44,2,1,0,225,168,60,48,20,64,0.4326923076923077,0.7586206896551724,0,6.617647058823529,4.9411764705882355,1.7647058823529411,1.411764705882353,0.5882352941176471,1.8823529411764706,0.5014705882352941,0.3958218801539307,0,dydekma01w,SAS,C
6,0,31,30,671,225,27,168,195,38,8,71,47,62,162,87,65,50,2,1,0,261,237,42,84,11,63,0.505,0.75,0,8.419354838709678,7.645161290322581,1.3548387096774193,2.7096774193548385,0.3548387096774194,2.032258064516129,0.5411290322580645,0.6421465179378957,1,dydekma01w,CON,C
7,0,34,34,743,320,35,171,206,40,21,85,50,73,253,125,84,69,4,1,0,375,242,44,99,25,58,0.4883720930232558,0.8247422680412371,0,11.029411764705882,7.117647058823529,1.2941176470588236,2.911764705882353,0.7352941176470589,1.7058823529411764,0.5463235294117647,0.7009345794392523,1,dydekma01w,CON,C
8,0,32,30,643,214,37,172,209,31,12,66,51,75,187,91,38,30,5,2,1,235,228,33,74,12,54,0.47641509433962265,0.75,0,7.34375,7.125,1.03125,2.3125,0.375,1.6875,0.50234375,0.5782710280373832,1,dydekma01w,CON,C
9,0,2,0,14,4,2,1,3,0,0,0,0,0,5,2,0,0,0,0,0,4,4,0,0,0,0,0.4,0.0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.175,0.0,1,dydekma01w,LAS,C
1,1,3,0,17,8,0,2,2,1,0,0,4,3,10,4,0,0,3,0,0,8,2,1,0,0,4,0.4,0.0,0,2.6666666666666665,0.6666666666666666,0.3333333333333333,0.0,0.0,1.3333333333333333,0.14166666666666666,0.045454545454545456,1,edwarmi01w,CLE,G
1,2,20,13,455,131,7,27,34,40,14,5,38,29,143,51,35,23,32,6,0,131,34,40,5,14,38,0.35664335664335667,0.6571428571428571,0,6.55,1.7,2.0,0.25,0.7,1.9,0.56875,0.19138755980861244,0,edwarmi01w,SEA,G
2,0,3,0,13,4,0,2,2,4,1,0,3,2,3,1,2,2,0,0,0,4,2,4,0,1,3,0.3333333333333333,1.0,0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,1.0,0.10833333333333334,0.24242424242424243,0,edwarmi01w,SEA,G
1,0,29,7,645,216,38,69,107,22,16,10,45,57,182,83,80,50,0,0,0,216,107,22,10,16,45,0.45604395604395603,0.625,0,7.448275862068965,3.689655172413793,0.7586206896551724,0.3448275862068966,0.5517241379310345,1.5517241379310345,0.5560344827586207,0.09668063164679343,0,edwarsi01w,SEA,C
2,0,32,27,810,237,67,90,157,26,24,20,37,54,190,91,83,55,0,0,0,237,157,26,20,24,37,0.4789473684210526,0.6626506024096386,0,7.40625,4.90625,0.8125,0.625,0.75,1.15625,0.6328125,0.17523364485981308,0,edwarsi01w,SEA,C
3,0,32,5,694,223,46,95,141,19,21,12,44,66,158,84,73,54,1,1,0,227,144,19,12,21,46,0.5120481927710844,0.7272727272727273,0,7.09375,4.5,0.59375,0.375,0.65625,1.4375,0.5421875,0.10514018691588783,1,edwarsi01w,SEA,C
4,0,34,6,577,157,54,79,133,16,10,9,31,55,134,61,56,35,0,0,0,157,133,16,9,10,31,0.4552238805970149,0.625,0,4.617647058823529,3.911764705882353,0.47058823529411764,0.2647058823529412,0.29411764705882354,0.9117647058823529,0.42426470588235293,0.074216602528862,0,edwarsi01w,SEA,C
5,0,23,3,257,48,25,31,56,5,8,3,13,25,55,20,19,8,0,0,0,60,70,6,4,8,15,0.40625,0.42105263157894735,0,2.608695652173913,3.0434782608695654,0.2608695652173913,0.17391304347826086,0.34782608695652173,0.6521739130434783,0.2793478260869565,0.03657049979683055,1,edwarsi01w,SEA,C
6,0,28,0,201,55,9,22,31,3,4,2,4,13,41,24,12,7,0,0,0,55,32,4,2,4,4,0.5714285714285714,0.5833333333333334,0,1.9642857142857142,1.1428571428571428,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.17946428571428572,0.02002670226969292,1,edwarsi01w,SEA,C
4,0,34,34,854,181,24,81,105,148,41,11,92,60,168,63,40,31,80,24,0,201,115,167,12,46,100,0.3689839572192513,0.7954545454545454,0,5.911764705882353,3.3823529411764706,4.911764705882353,0.35294117647058826,1.3529411764705883,2.9411764705882355,0.6279411764705882,0.39999999999999997,1,edwarte01w,MIN,G-F
5,0,34,34,697,194,29,61,90,79,47,8,93,37,200,74,30,21,85,25,0,200,95,81,9,50,97,0.3640776699029126,0.7058823529411765,1,5.882352941176471,2.7941176470588234,2.3823529411764706,0.2647058823529412,1.4705882352941178,2.8529411764705883,0.5125,0.39215686274509803,1,edwarte01w,MIN,G-F
