year,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP,min,attend,win_percentage,loss_percentage,home_win_percentage,home_loss_percentage,away_win_percentage,away_loss_percentage,conference_win_percentage,conference_loss_percentage,tmID,W_post,L_post,GS_weighted_mean,minutes_weighted_mean,points_weighted_mean,oRebounds_weighted_mean,dRebounds_weighted_mean,rebounds_weighted_mean,assists_weighted_mean,steals_weighted_mean,blocks_weighted_mean,turnovers_weighted_mean,PF_weighted_mean,fgAttempted_weighted_mean,fgMade_weighted_mean,ftAttempted_weighted_mean,ftMade_weighted_mean,threeAttempted_weighted_mean,PostGP_weighted_mean,PostGS_weighted_mean,PostMinutes_weighted_mean,PostPoints_weighted_mean,PostoRebounds_weighted_mean,PostdRebounds_weighted_mean,PostRebounds_weighted_mean,PostAssists_weighted_mean,PostSteals_weighted_mean,PostTurnovers_weighted_mean,PostPF_weighted_mean,PostfgAttempted_weighted_mean,PostfgMade_weighted_mean,PostftAttempted_weighted_mean,PostftMade_weighted_mean,PostthreeAttempted_weighted_mean,total_points_weighted_mean,total_rebounds_weighted_mean,total_assists_weighted_mean,total_steals_weighted_mean,total_turnovers_weighted_mean,Avg_Points_Per_Game_weighted_mean,Avg_Assists_Per_Game_weighted_mean,Avg_Blocks_Per_Game_weighted_mean,Avg_Steals_Per_Game_weighted_mean,Avg_Turnovers_Per_Game_weighted_mean,num_trophies,Avg_Assists_Per_Game,Avg_Blocks_Per_Game,Avg_Points_Per_Game,Avg_Rebounds_Per_Game,Avg_Steals_Per_Game,Avg_Turnovers_Per_Game,Durability_Ratio,FG%,FT%,GP_10,GS,PF,POSITION_METRIC,Points_Ratio,PostAssists,PostBlocks,PostDQ,PostGP,PostGS,PostMinutes,PostPF,PostPoints,PostRebounds,PostSteals,PostTurnovers,PostdRebounds,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostoRebounds,PostthreeAttempted,PostthreeMade,assists,blocks,dRebounds,dq,fgAttempted,fgMade,ftAttempted,ftMade,minutes,oRebounds,points,rebounds,steals,threeAttempted,threeMade,total_assists,total_blocks,total_points,total_rebounds,total_steals,total_turnovers,turnovers
9,1,0.5,0,0.22,0.22,0.22,0.56,0.56,0.52,0.45,0.63,0.62,0.32,0.51,0.49,0.6,0.67,0.49,0.32,0.5,0.54,0.56,0.5,0.57,0.55,0.45,0.41,0.53,0.62,0.56,0.5,0.52,0.35,0.59,0.38,0.6,0.83,0.62,0.38,0.5,0.5,0.58,0.42,0.43,0.57,0.49,0.51,PHO,1.56,0.5,18.69,662.52,271.44,28.67,73.39,102.06,58.34,26.85,13.51,46.15,63.69,225.27,97.58,68.34,53.89,62.52,1.84,1.47,53.04,26.47,2.83,6.71,9.54,5.41,2.1,3.07,4.7,19.87,8.95,6.88,5.82,7.26,297.91,111.6,63.75,28.96,49.22,9.96,2.14,0.53,1.01,1.72,0.64,2.74,0.5,13.27,3.99,1.04,1.93,0.59,0.42,0.78,31.0,22.17,72.07,0.38,0.14,11.38,1.68,0.07,3.78,2.88,103.99,7.95,55.81,16.08,3.76,5.72,11.83,42.86,19.58,13.37,11.06,4.24,14.99,5.59,76.33,14.63,83.4,0.88,313.07,134.44,85.94,68.5,801.44,28.04,371.13,111.43,29.5,94.42,33.75,87.71,16.31,426.94,127.51,33.27,61.31,55.59
10,1,0.54,1,0.18,0.18,0.18,0.63,0.65,0.6,0.51,0.66,0.66,0.38,0.57,0.56,0.6,0.74,0.44,0.32,0.52,0.61,0.62,0.57,0.66,0.64,0.52,0.5,0.62,0.65,0.61,0.58,0.57,0.33,0.56,0.39,0.67,0.87,0.63,0.39,0.49,0.51,0.58,0.42,0.42,0.58,0.47,0.53,PHO,1.24,0.4,18.71,663.07,281.82,29.74,75.34,105.09,58.59,26.07,13.68,46.52,65.65,232.69,100.8,71.48,57.21,65.12,1.47,1.17,42.44,21.17,2.26,5.37,7.63,4.33,1.68,2.46,3.76,15.9,7.16,5.51,4.66,5.81,302.99,112.72,62.92,27.75,48.98,10.05,2.1,0.53,0.96,1.69,0.51,2.6,0.55,12.98,4.25,1.04,1.98,0.55,0.43,0.79,28.9,22.75,74.0,0.43,0.09,6.81,1.37,0.04,2.19,1.63,61.6,5.34,33.17,10.35,2.57,3.89,7.61,25.43,11.64,8.09,6.86,2.74,8.05,3.03,72.11,15.82,86.53,1.01,305.92,131.47,96.81,79.52,747.99,31.38,371.46,117.91,29.1,83.67,28.99,78.92,17.19,404.63,128.26,31.66,59.57,55.69
11,1,0.44,1,0.33,0.33,0.33,0.69,0.7,0.66,0.54,0.7,0.68,0.35,0.64,0.6,0.63,0.75,0.39,0.34,0.57,0.68,0.69,0.65,0.69,0.68,0.53,0.53,0.66,0.67,0.65,0.61,0.56,0.35,0.51,0.42,0.73,0.89,0.66,0.4,0.54,0.46,0.6,0.4,0.49,0.51,0.51,0.49,PHO,2.29,1.05,18.89,671.24,293.87,29.28,78.74,108.02,60.71,25.68,14.73,47.38,67.11,239.2,105.02,73.49,59.76,66.66,3.06,2.13,79.36,39.37,3.68,9.77,13.46,7.62,2.67,4.52,7.57,29.45,13.66,9.63,8.2,9.93,333.24,121.48,68.34,28.35,51.9,11.13,2.29,0.58,0.98,1.79,0.96,2.31,0.64,12.84,4.92,1.01,2.07,0.56,0.43,0.76,29.88,18.61,72.22,0.38,0.15,8.28,2.23,0.14,4.37,1.63,92.6,9.26,46.67,16.87,3.04,6.29,12.02,35.04,16.24,12.65,10.5,4.85,9.59,3.69,61.32,18.35,99.17,0.64,279.17,123.83,105.72,83.81,735.58,39.48,353.25,138.65,27.89,60.59,21.79,69.59,20.59,399.92,155.53,30.93,63.66,57.37
2,1,0.86,0,0.33,0.26,0.18,0.24,0.12,0.46,0.55,0.38,0.38,0.32,0.23,0.28,0.31,0.89,0.42,0.81,0.2,0.25,0.29,0.19,0.68,0.66,0.29,0.3,0.22,0.21,0.16,0.33,0.8,0.53,0.54,0.44,0.41,0.0,0.2,0.37,0.26,0.74,0.34,0.66,0.25,0.75,0.11,0.89,POR,1.48,1.45,20.22,707.81,239.56,32.15,67.93,100.08,51.35,28.42,9.7,58.8,75.72,203.07,83.77,75.04,55.0,50.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.56,100.08,51.35,28.42,58.8,7.75,1.63,0.32,0.91,1.93,0.0,1.83,0.38,8.71,3.77,0.99,1.99,0.53,0.42,0.73,29.84,23.61,79.07,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.68,11.63,79.21,1.12,220.32,92.36,82.75,61.68,779.72,35.9,263.24,115.11,29.83,51.14,16.84,55.68,11.63,263.24,115.11,29.83,60.28,60.28
3,1,0.86,0,0.33,0.26,0.18,0.2,0.17,0.39,0.41,0.46,0.48,0.29,0.35,0.35,0.24,0.63,0.34,0.54,0.25,0.22,0.29,0.26,0.47,0.51,0.32,0.24,0.36,0.42,0.35,0.37,0.56,0.6,0.4,0.51,0.36,0.0,0.2,0.39,0.28,0.71,0.34,0.66,0.31,0.69,0.15,0.85,POR,1.48,1.45,19.94,687.75,229.68,30.22,71.27,101.5,48.22,25.47,10.64,51.58,65.76,201.14,79.54,69.44,52.17,53.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.68,101.5,48.22,25.47,51.58,7.48,1.56,0.35,0.83,1.7,0.67,2.09,0.35,7.41,3.42,0.88,1.65,0.5,0.41,0.69,28.97,20.74,61.34,0.35,0.03,5.0,0.4,0.0,0.89,0.89,28.94,1.88,6.94,2.28,0.5,1.14,1.68,6.39,2.13,1.88,1.49,0.59,4.11,1.19,59.58,10.19,73.49,0.46,181.75,75.51,67.81,50.33,703.28,28.42,219.18,101.91,26.23,46.67,17.83,64.58,10.59,226.12,104.19,26.72,50.07,48.93
2,1,0.29,1,0.0,0.26,0.18,0.48,0.34,0.35,0.44,0.36,0.42,0.69,0.29,0.47,0.6,0.32,0.78,0.22,0.61,0.39,0.34,0.27,0.23,0.2,0.26,0.23,0.3,0.17,0.15,0.39,0.26,0.19,0.52,0.33,0.31,0.0,0.0,0.34,0.71,0.29,0.8,0.2,0.58,0.42,0.64,0.35,SAC,0.0,2.0,21.78,746.65,281.78,46.89,77.65,124.53,70.68,40.77,20.15,52.55,66.47,237.83,105.53,79.33,54.87,50.96,1.88,1.39,51.18,17.74,2.33,5.96,8.3,4.26,2.01,2.74,4.23,15.78,6.4,4.22,3.51,4.14,299.52,132.83,74.94,42.78,55.28,9.81,2.48,0.66,1.39,1.83,0.0,2.57,0.75,11.17,4.32,1.36,2.07,0.59,0.43,0.72,28.42,24.57,68.43,0.38,0.05,3.8,0.25,0.13,1.54,1.25,44.88,3.78,16.06,7.24,1.75,2.35,5.21,14.14,5.8,3.85,3.18,2.02,3.65,1.29,70.3,22.93,78.63,0.7,254.65,114.04,85.2,59.93,771.62,44.6,303.13,123.24,38.07,49.62,15.11,74.1,23.18,319.19,130.48,39.82,59.11,56.76
3,1,0.19,0,0.67,0.0,0.18,0.42,0.32,0.36,0.39,0.43,0.38,0.65,0.41,0.55,0.58,0.35,0.58,0.32,0.62,0.37,0.33,0.33,0.24,0.25,0.17,0.2,0.38,0.22,0.22,0.37,0.3,0.35,0.41,0.47,0.29,0.0,0.13,0.37,0.68,0.32,0.76,0.24,0.58,0.41,0.64,0.35,SAC,2.0,2.0,20.72,733.02,266.34,44.99,82.17,127.16,67.32,35.7,18.59,53.22,65.19,224.89,97.84,74.8,53.7,47.52,3.74,2.68,97.64,36.22,4.74,10.34,15.09,8.16,3.52,5.0,8.17,31.02,12.16,10.89,8.82,7.53,302.55,142.25,75.48,39.22,58.23,9.97,2.68,0.68,1.31,1.97,0.0,2.71,0.67,9.93,4.54,1.25,2.02,0.59,0.42,0.72,28.69,20.99,65.5,0.37,0.12,7.74,1.77,0.05,3.59,2.5,92.99,7.84,34.35,14.32,3.31,4.8,9.85,29.31,11.55,10.31,8.33,4.47,7.07,2.91,67.39,18.93,80.14,0.61,221.51,96.48,73.83,53.11,730.08,42.66,262.27,122.79,33.76,45.19,16.2,75.13,20.69,296.62,137.11,37.07,58.78,53.97
4,1,0.45,1,0.33,0.0,0.18,0.35,0.3,0.42,0.42,0.33,0.35,0.47,0.35,0.42,0.48,0.49,0.45,0.27,0.46,0.31,0.34,0.31,0.38,0.37,0.23,0.26,0.43,0.32,0.31,0.36,0.35,0.29,0.41,0.44,0.35,0.0,0.21,0.4,0.55,0.45,0.68,0.32,0.42,0.58,0.5,0.5,SAC,1.0,1.0,19.27,705.67,250.15,37.74,75.31,113.04,61.37,31.23,15.01,49.5,65.5,214.2,90.6,73.13,54.65,44.31,1.87,1.34,48.82,18.11,2.37,5.17,7.54,4.08,1.76,2.5,4.08,15.51,6.08,5.44,4.41,3.76,268.26,120.59,65.45,32.99,52.0,9.44,2.41,0.55,1.18,1.85,0.0,2.43,0.63,10.02,4.72,1.21,1.91,0.57,0.41,0.7,26.68,18.43,68.69,0.38,0.06,3.99,0.89,0.03,1.72,1.17,44.65,3.83,16.33,7.31,1.44,2.41,4.84,14.37,5.51,5.35,4.29,2.48,2.65,1.02,60.67,17.69,81.19,0.68,219.51,94.81,80.79,59.73,704.51,41.9,258.86,123.09,30.82,29.53,9.51,64.66,18.58,275.19,130.4,32.26,52.26,49.86
5,1,0.39,1,0.6,0.0,0.18,0.39,0.38,0.36,0.4,0.35,0.39,0.48,0.39,0.47,0.53,0.51,0.51,0.25,0.43,0.33,0.35,0.33,0.35,0.35,0.25,0.29,0.43,0.39,0.36,0.39,0.38,0.25,0.53,0.47,0.35,0.4,0.4,0.43,0.56,0.44,0.68,0.32,0.44,0.56,0.52,0.48,SAC,1.8,1.8,20.12,735.06,258.05,39.15,79.11,118.26,64.66,32.58,14.91,50.49,68.17,225.27,94.54,74.2,53.75,47.41,3.42,2.36,85.12,29.41,3.98,9.97,13.95,6.45,2.32,4.99,7.17,25.86,10.46,8.26,6.59,5.65,287.46,132.21,71.11,34.9,55.49,9.41,2.39,0.53,1.16,1.84,0.4,2.42,0.56,9.73,4.59,1.16,1.86,0.57,0.41,0.69,29.52,18.26,68.73,0.37,0.1,7.35,1.62,0.02,3.75,2.19,91.77,7.53,29.73,15.17,2.16,5.12,11.16,27.38,10.48,8.43,6.74,4.01,6.46,2.02,64.95,15.72,82.83,0.73,228.88,96.67,76.65,55.18,738.85,40.76,263.92,123.59,31.96,46.08,15.4,72.29,17.34,293.65,138.76,34.13,55.69,50.56
6,1,0.4,1,0.73,0.0,0.18,0.42,0.4,0.34,0.38,0.34,0.35,0.56,0.34,0.46,0.5,0.51,0.57,0.28,0.41,0.34,0.34,0.29,0.37,0.36,0.28,0.3,0.37,0.35,0.31,0.4,0.4,0.26,0.62,0.43,0.35,0.6,0.53,0.44,0.56,0.44,0.64,0.36,0.47,0.53,0.53,0.47,SAC,2.2,2.2,20.32,733.5,256.16,40.22,75.8,116.03,62.97,33.5,14.42,50.19,67.27,223.97,94.7,72.32,52.36,44.1,4.13,2.79,102.98,35.12,5.07,11.05,16.12,7.83,4.08,6.49,8.42,31.08,12.82,9.66,7.5,6.31,291.28,132.15,70.79,37.59,56.68,9.27,2.3,0.53,1.2,1.82,0.27,2.51,0.51,8.99,4.74,1.26,2.01,0.56,0.42,0.71,31.35,17.27,71.58,0.37,0.11,8.53,2.29,0.01,3.99,2.26,103.31,8.14,32.67,16.89,4.32,6.92,11.25,28.28,11.5,10.06,7.88,5.65,5.49,1.79,68.69,14.03,85.27,0.57,202.74,89.05,82.26,58.48,742.28,45.77,249.03,131.04,35.22,36.0,12.45,77.22,16.32,281.7,147.93,39.54,62.42,55.5
7,1,0.29,1,0.81,0.29,0.29,0.42,0.38,0.38,0.44,0.33,0.32,0.57,0.35,0.47,0.49,0.56,0.58,0.32,0.37,0.35,0.3,0.25,0.38,0.38,0.23,0.25,0.27,0.35,0.27,0.36,0.51,0.26,0.7,0.44,0.32,0.71,0.56,0.44,0.63,0.37,0.71,0.29,0.54,0.46,0.62,0.38,SAC,3.57,1.86,20.16,720.1,253.04,39.21,74.36,113.57,60.29,32.38,13.58,49.14,66.72,219.11,93.07,73.04,52.42,42.77,4.99,3.28,123.64,43.07,5.7,13.43,19.12,9.64,4.51,7.63,10.34,37.52,15.91,11.24,8.56,7.23,296.11,132.69,69.93,36.89,56.77,9.57,2.28,0.49,1.18,1.85,0.48,2.49,0.48,9.99,4.72,1.31,1.97,0.59,0.42,0.72,30.97,18.0,66.36,0.39,0.18,11.82,2.12,0.03,5.84,3.52,146.83,11.88,49.95,23.1,5.76,8.81,16.41,42.86,18.21,12.95,9.8,6.69,8.88,3.73,64.36,13.03,81.9,0.33,215.36,92.4,81.3,57.6,736.13,42.47,258.26,124.37,35.19,43.87,15.84,76.18,15.15,308.2,147.47,40.94,60.43,51.62
8,1,0.25,1,0.86,0.46,0.21,0.46,0.44,0.44,0.5,0.35,0.35,0.64,0.37,0.52,0.47,0.57,0.63,0.38,0.32,0.4,0.35,0.29,0.41,0.4,0.26,0.3,0.24,0.37,0.28,0.37,0.54,0.27,0.76,0.46,0.37,0.79,0.61,0.44,0.64,0.36,0.73,0.27,0.52,0.48,0.59,0.41,SAC,4.18,2.14,19.65,708.41,251.03,38.91,74.76,113.67,58.82,32.28,12.3,48.78,65.05,217.61,91.63,73.01,52.74,43.95,5.91,3.99,142.85,52.12,7.14,15.29,22.43,11.36,5.46,8.57,12.36,44.87,19.29,13.36,9.97,9.12,303.15,136.1,70.18,37.74,57.36,9.7,2.26,0.46,1.19,1.85,0.86,2.18,0.4,9.06,4.35,1.18,1.79,0.54,0.41,0.71,30.68,17.0,62.35,0.4,0.19,10.81,1.8,0.0,5.58,3.72,136.2,11.32,49.81,21.98,5.24,8.02,15.03,41.78,18.18,12.72,9.42,6.95,9.55,4.02,56.74,10.74,76.5,0.24,198.05,82.44,72.05,51.21,677.95,37.38,231.11,113.88,31.71,43.03,15.01,67.55,12.54,280.92,135.85,36.95,54.96,46.94
9,1,0.26,1,0.67,0.36,0.17,0.47,0.48,0.5,0.54,0.37,0.36,0.72,0.4,0.57,0.48,0.56,0.65,0.49,0.31,0.43,0.39,0.32,0.43,0.41,0.3,0.35,0.24,0.37,0.28,0.4,0.56,0.33,0.81,0.47,0.41,0.83,0.67,0.43,0.63,0.37,0.72,0.28,0.51,0.49,0.58,0.42,SAC,3.47,2.11,19.57,701.04,251.46,40.81,74.97,115.79,57.29,31.99,11.78,49.41,63.98,218.29,91.24,73.15,53.69,44.1,5.18,3.49,124.03,45.91,6.31,13.49,19.81,9.82,4.9,7.65,10.82,39.32,16.97,11.81,8.92,7.88,297.37,135.59,67.11,36.89,57.06,9.55,2.16,0.44,1.17,1.87,0.67,2.21,0.37,8.85,4.16,1.15,1.83,0.54,0.39,0.72,29.99,18.57,59.79,0.37,0.15,9.49,1.59,0.0,4.46,3.22,111.26,9.47,38.54,15.88,4.4,6.99,11.43,33.4,14.08,9.05,6.7,4.45,8.92,3.68,58.54,9.45,75.14,0.3,207.15,82.76,67.68,49.61,687.39,36.58,233.47,111.72,31.31,52.07,18.34,68.03,11.03,272.01,127.6,35.71,54.48,47.49
10,1,0.29,0,0.53,0.29,0.13,0.48,0.5,0.57,0.6,0.39,0.36,0.71,0.41,0.57,0.44,0.59,0.67,0.55,0.26,0.45,0.45,0.36,0.42,0.4,0.34,0.38,0.24,0.4,0.3,0.45,0.63,0.35,0.83,0.58,0.45,0.87,0.66,0.43,0.61,0.39,0.73,0.27,0.47,0.53,0.55,0.45,SAC,2.98,2.09,19.32,680.63,248.36,39.64,73.44,113.08,54.7,31.14,10.71,48.54,62.63,214.74,89.45,72.42,53.62,44.35,4.62,3.11,109.98,41.26,5.48,12.11,17.59,9.03,4.34,6.94,9.83,34.96,15.38,10.25,7.8,7.03,289.63,130.67,63.73,35.49,55.48,9.32,2.06,0.4,1.14,1.85,0.53,1.95,0.31,8.44,3.75,1.11,1.8,0.49,0.41,0.74,29.42,16.24,59.81,0.35,0.16,8.03,1.14,0.05,3.98,2.25,87.7,8.62,30.85,12.63,3.59,6.3,9.06,26.14,11.42,7.14,5.37,3.56,6.73,2.64,52.24,8.36,66.88,0.29,197.19,80.25,66.39,48.85,639.06,34.72,227.33,101.6,30.26,48.33,17.97,60.27,9.5,258.17,114.22,33.84,53.04,46.74
2,1,0.57,1,0.33,0.26,0.18,0.44,0.21,0.82,0.78,0.12,0.1,0.5,0.5,0.55,0.45,0.7,0.14,0.59,0.61,0.44,0.46,0.32,0.56,0.57,0.32,0.3,0.26,0.08,0.07,0.39,0.68,0.69,0.18,0.3,0.5,0.0,0.0,0.23,0.59,0.41,0.73,0.27,0.42,0.58,0.64,0.35,SAS,1.48,1.45,17.73,632.65,253.81,37.76,76.62,114.38,53.45,21.52,14.98,51.9,66.91,196.83,90.86,82.95,64.01,23.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.81,114.38,53.45,21.52,51.9,9.42,2.3,0.51,0.84,1.96,0.0,2.56,0.57,10.59,4.91,0.94,2.18,0.58,0.45,0.77,27.33,22.11,80.18,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.56,16.84,94.55,1.22,228.52,105.04,94.9,72.92,745.6,44.74,290.79,139.29,26.23,21.85,7.78,61.56,16.84,290.79,139.29,26.23,60.76,60.76
3,1,0.38,1,0.0,0.26,0.18,0.37,0.17,0.62,0.59,0.09,0.08,0.34,0.57,0.54,0.45,0.55,0.1,0.45,0.61,0.34,0.35,0.33,0.48,0.48,0.22,0.27,0.37,0.14,0.15,0.33,0.52,0.58,0.06,0.48,0.38,0.0,0.08,0.25,0.61,0.38,0.6,0.4,0.64,0.36,0.57,0.43,SAS,0.0,1.33,20.76,761.8,275.1,38.39,94.05,132.44,64.92,24.12,18.71,57.74,74.3,221.09,99.99,85.65,65.41,27.25,1.27,0.98,35.58,11.57,1.64,4.1,5.75,2.38,1.11,2.29,4.08,9.67,4.0,4.36,3.35,1.56,286.66,138.19,67.3,25.23,60.02,9.77,2.37,0.64,0.87,2.06,0.0,2.42,0.66,10.51,4.94,0.92,2.14,0.61,0.44,0.76,28.0,21.87,73.79,0.45,0.04,2.59,1.1,0.19,1.28,1.03,37.46,4.17,12.41,5.87,1.19,2.32,4.18,9.87,4.1,5.04,3.94,1.69,1.56,0.26,64.79,19.01,96.85,0.95,235.31,106.07,92.52,69.28,792.64,41.47,290.16,138.31,25.02,25.87,8.75,67.38,20.12,302.57,144.18,26.22,61.47,59.15
4,1,0.33,0,0.5,0.26,0.18,0.39,0.2,0.77,0.75,0.1,0.07,0.42,0.52,0.54,0.38,0.57,0.16,0.47,0.68,0.39,0.39,0.38,0.5,0.49,0.2,0.2,0.45,0.17,0.21,0.34,0.65,0.5,0.13,0.53,0.41,0.0,0.08,0.28,0.64,0.36,0.67,0.33,0.61,0.39,0.58,0.42,SAS,1.0,2.17,21.57,779.22,291.41,40.38,90.84,131.22,64.4,26.23,19.87,60.9,76.12,230.48,103.89,95.94,73.77,27.78,2.86,2.28,87.89,29.76,3.82,10.45,14.28,6.9,2.57,6.55,8.32,25.15,10.71,9.76,7.16,3.92,321.17,145.5,71.3,28.8,67.45,10.93,2.44,0.74,0.99,2.29,0.0,2.63,0.83,11.15,4.52,0.96,2.4,0.64,0.41,0.74,27.57,23.44,73.24,0.43,0.09,7.41,2.15,0.05,2.57,2.14,82.71,7.6,27.84,11.57,2.5,6.64,9.36,24.22,9.91,9.14,6.75,2.21,4.11,1.26,68.93,23.03,85.34,0.51,243.85,108.03,94.43,72.27,803.5,33.96,298.36,119.3,25.63,29.65,10.02,76.34,25.19,326.2,130.87,28.13,70.5,63.86
5,1,0.49,0,0.3,0.26,0.18,0.35,0.3,0.71,0.71,0.12,0.12,0.46,0.57,0.59,0.28,0.66,0.1,0.47,0.68,0.35,0.42,0.45,0.54,0.54,0.23,0.27,0.54,0.33,0.35,0.39,0.61,0.51,0.13,0.52,0.45,0.4,0.32,0.4,0.51,0.49,0.6,0.4,0.43,0.57,0.5,0.5,SAS,0.6,1.3,22.61,805.32,288.05,40.36,93.54,133.9,61.16,25.33,20.15,60.38,78.65,240.07,102.37,95.75,72.81,31.31,1.72,1.37,52.73,17.85,2.29,6.27,8.57,4.14,1.54,3.93,4.99,15.09,6.42,5.85,4.3,2.35,305.91,142.46,65.3,26.87,64.31,9.94,2.14,0.69,0.88,2.09,0.0,2.04,0.64,10.52,4.52,1.0,2.14,0.55,0.42,0.73,28.79,21.74,67.29,0.42,0.05,3.49,1.41,0.02,1.56,1.36,49.75,4.61,18.67,8.62,1.53,4.07,6.69,15.43,6.5,6.91,5.13,1.92,1.8,0.54,59.95,18.56,89.03,0.5,255.62,108.97,102.95,77.38,755.95,40.81,301.87,129.84,28.98,25.52,6.56,63.44,19.96,320.54,138.46,30.51,65.33,61.26
6,1,0.61,0,0.2,0.26,0.18,0.35,0.29,0.63,0.6,0.1,0.1,0.4,0.52,0.53,0.3,0.6,0.22,0.46,0.55,0.33,0.46,0.42,0.44,0.44,0.29,0.3,0.47,0.35,0.34,0.47,0.52,0.52,0.22,0.49,0.46,0.6,0.47,0.41,0.4,0.6,0.5,0.5,0.34,0.66,0.41,0.59,SAS,0.4,0.87,20.65,737.5,260.18,36.02,82.87,118.89,55.68,24.74,16.08,54.99,69.84,218.5,93.25,83.62,64.24,28.26,1.14,0.91,35.16,11.9,1.53,4.18,5.71,2.76,1.03,2.62,3.33,10.06,4.28,3.9,2.86,1.57,272.08,124.61,58.44,25.77,57.61,9.12,1.96,0.55,0.89,1.93,0.0,1.97,0.19,9.53,3.25,0.98,1.83,0.54,0.42,0.66,26.77,21.65,58.3,0.26,0.07,2.94,0.43,0.0,1.71,1.42,40.89,3.41,13.27,5.45,1.16,2.76,4.25,11.25,4.81,3.89,2.79,1.2,2.78,0.85,55.8,4.89,61.68,0.44,216.69,91.95,81.9,63.43,689.49,25.23,260.38,86.91,26.41,40.93,13.05,58.74,5.32,273.65,92.36,27.57,53.33,50.57
7,1,0.68,0,0.14,0.26,0.18,0.32,0.24,0.59,0.56,0.14,0.14,0.3,0.48,0.46,0.26,0.59,0.17,0.49,0.44,0.3,0.48,0.42,0.42,0.41,0.28,0.27,0.47,0.35,0.34,0.51,0.55,0.54,0.2,0.51,0.47,0.71,0.52,0.4,0.32,0.68,0.43,0.57,0.26,0.74,0.3,0.7,SAS,0.29,0.62,20.01,716.88,245.5,31.96,76.68,108.65,54.31,23.84,12.9,53.81,66.31,206.95,87.35,77.88,60.35,31.32,0.82,0.65,25.11,8.5,1.09,2.99,4.08,1.97,0.73,1.87,2.38,7.18,3.06,2.79,2.05,1.12,254.0,112.73,56.28,24.57,55.68,8.53,1.89,0.44,0.85,1.86,0.0,2.29,0.2,8.16,2.62,0.8,1.73,0.51,0.4,0.73,26.5,18.79,52.87,0.29,0.03,3.45,0.26,0.0,1.1,0.98,33.34,2.32,11.29,4.28,1.11,1.77,3.04,9.34,4.01,3.0,2.43,1.25,2.51,0.84,63.28,5.24,53.54,0.46,190.83,80.37,63.64,51.02,674.74,20.84,227.35,74.38,21.29,47.08,15.59,66.74,5.5,238.65,78.66,22.41,50.11,48.34
8,1,0.69,1,0.11,0.26,0.18,0.38,0.35,0.57,0.54,0.25,0.25,0.36,0.54,0.53,0.32,0.55,0.2,0.45,0.36,0.36,0.54,0.48,0.43,0.41,0.3,0.28,0.5,0.46,0.43,0.53,0.52,0.5,0.24,0.49,0.51,0.79,0.55,0.39,0.33,0.67,0.4,0.6,0.32,0.68,0.35,0.65,SAS,0.21,0.46,20.2,710.49,248.43,32.86,77.57,110.43,55.79,25.12,11.32,51.01,63.75,212.46,88.66,76.0,59.03,36.14,0.61,0.49,18.83,6.38,0.82,2.24,3.06,1.48,0.55,1.4,1.78,5.39,2.29,2.09,1.53,0.84,254.81,113.49,57.26,25.67,52.41,8.51,1.9,0.39,0.87,1.76,0.0,2.25,0.42,10.02,4.04,1.12,1.96,0.58,0.41,0.77,29.63,24.86,68.69,0.33,0.05,4.11,1.25,0.06,1.9,1.62,53.13,4.71,16.5,6.82,1.63,3.72,4.74,14.98,6.14,3.84,2.98,2.08,3.51,1.24,65.09,11.68,85.89,0.53,249.35,103.94,83.23,65.41,807.16,34.88,288.88,120.77,32.08,46.18,15.58,69.2,12.93,305.38,127.59,33.71,59.4,55.68
